"","X1","X2","X3","X4","X5","X6","Y1","Y2","Y3","Y4","Y5","Y6"
"30",1.53666775197768,2.43723828765668,3.14755898976081,1.75584505113023,2.20986242218093,3.25680369865842,1.60913558403226,1.43743550691337,3.9866074632218,1.32707558161234,1.63904203537283,3.38807672440355
"31",2.88311123394965,2.76183450282697,2.88895439605857,1.74334080850321,2.79542276732665,1.70088771147458,2.58393865455061,3.00872659974697,1.97781829343742,2.18231014316965,4.03076653030748,2.52980922926334
"32",2.49245281156811,2.6047445849179,2.17011161440597,2.3323861096681,2.52180923616275,3.19491467620844,2.50945052315643,2.75584499325847,2.19198327518536,2.46071894361167,3.32190007227547,4.28851268557738
"33",3.58757355978141,3.01307089204113,2.7561744264047,3.46403335213457,3.15637978325074,2.03564133372755,3.43643352011285,3.17307713897562,2.72709995575,3.26450214893655,3.54615810884717,2.40302171708477
"34",3.15594303300009,3.61254793386127,4.15681604821186,3.77155834083583,3.62154092654415,2.18921486310881,2.4031682873124,4.04446849749273,4.44166642845177,4.56166810607259,3.70698597787657,2.62247412129088
"35",5.46058733909593,4.40656932839433,4.94482583337016,4.60169616457304,5.17375776042467,5.83666107975169,4.85469215052874,5.36697401180817,5.35165122121997,4.36572929630195,4.91530459095152,6.29869999303099
"36",5.03883154325853,3.46705948689649,3.77107104311657,3.55618182333184,3.34315216832279,4.55448662365356,4.54140838766572,3.02250745776063,4.82157232333701,2.97522383132451,3.71854082165091,4.57780366284847
"37",4.6852324497072,3.60195976554786,5.40522616139166,4.70319380777609,4.077479226807,4.25638547174192,3.77470669813763,3.33897346368954,6.61553419210892,4.5289190830243,3.56913839822161,4.92005692212152
"38",2.0059935527976,1.8383093375993,2.58082487603113,2.32994693918879,3.5288624585694,3.21422780604293,1.77939295921357,1.71114842623608,1.70560504813781,1.46531925506796,2.57436841201646,2.88421766093392
"39",4.38752212082157,3.63173090520227,3.52185316987502,2.70943030290641,4.07315869532995,3.21360246295558,3.30016313543266,3.20012113899483,2.38822590919773,1.48811810558343,3.23722889670687,2.8063376317041
"40",3.85002184732104,3.31940205038953,2.36632226053717,3.71494774879806,2.68091590624093,3.15315509876376,3.09604938661879,3.10014131716321,1.86635324870345,3.27225605879921,2.1361785526704,3.14194506968758
"41",2.54259713260105,2.94612330017069,2.54531272090222,2.12337911114582,3.12806648911531,3.42658197716314,2.37260316081569,3.73095286669199,2.48820825562379,1.53297127153071,2.5976782224931,3.64528944655314
"42",4.31244590524121,3.70172324081423,3.02210844162674,2.94810224551336,3.56023947712307,3.33872302034144,4.51872756948863,3.28754924919108,2.66458442326549,2.44872500988499,3.68570403580461,2.60667066543637
"43",3.08495020246974,2.66959689594787,2.00319186502229,3.17605121182562,3.47333606483416,4.28029199482965,3.58201165638748,3.06510195253127,2.37267319786624,3.23158149641665,4.31374790215075,4.5124140126451
"44",1.85842107143127,2.25822539320673,2.73600423434028,2.58980119485319,2.63832610628526,2.99437996030638,2.54017337654006,2.67286562858871,2.73514709897017,2.97663520681157,2.74211029592542,3.54589462512235
"45",3.79994135478321,2.92147873634702,4.0402085363955,4.02295577832505,3.05749302739962,4.20156964007981,4.22853730943323,3.30338444068432,3.63862691670119,3.86906387026032,2.47003365018694,3.27052873974185
"46",2.19785309214492,1.41563449798302,3.35649847323056,2.71893346780939,2.31005893521335,1.20530376206897,1.76066492425066,1.24932183735842,3.20275215191093,2.05838990970061,-0.0592037308538251,1.59325281288115
"47",3.21431994699938,3.40115852570015,2.96872288888007,3.27459935085635,3.06193485374589,3.47024028370562,3.09214845597453,3.11174915060799,3.92072070995507,3.64236006176303,3.23028239630199,3.85826791326329
"48",3.1714401520588,3.80043684596738,2.71980090763334,3.58870616558718,3.94395578823193,3.12730863443681,3.23965793884288,4.0557074061511,1.59415305022976,2.98111001307248,3.65181330210958,2.68813880781733
"49",2.85221223059578,3.17911520724278,2.7987751520516,3.1483561017636,3.2262204814403,2.83285602970603,2.96668472308615,4.32496559874177,2.39385878214623,3.51165756896147,4.33952633229804,3.58743238362201
"50",3.32839966208358,4.96387198692322,3.5428570979879,3.86385784839446,4.89334450158992,3.72113897679886,2.09828395422394,4.15142646597862,2.85755832409778,3.12628168601921,4.64393781570349,2.31157810567789
"51",1.85302634515965,1.36798841135561,1.9537997852137,1.95010886552892,2.62369993086509,3.3934904786174,2.95294872685938,1.8698984988175,2.27323012306281,2.24535485880311,3.55020831130107,3.8844678406288
"52",3.51263678517985,4.19507474691552,4.28839924154551,4.69609448077617,3.37006475516454,3.04668795985375,2.31802220063784,4.16459152407398,4.49796642832283,4.65582430403186,3.19868231226755,3.01056450439111
"53",4.72085278062972,3.67236271579049,4.45594748007138,5.25421767462098,3.90586896474518,3.625309774374,2.00583162731293,2.28228424814458,4.35333202403512,3.82431413808876,1.80712979797101,1.67091684395068
"54",0.463929711574622,1.29907652221577,0.858467029916453,1.45309161660549,0.819730957212989,0.426785744200013,1.57656174782866,1.24091200722677,1.53679085244216,1.61298543900426,1.27034277774587,1.03204722896678
"55",2.28447944915869,2.26368991800408,2.62332671800981,3.27412518767848,3.05803230179061,3.22219708699324,2.79453730987322,2.97150111809011,3.00641868723497,3.66708035596929,2.72254760443039,3.35080842677761
"56",4.12381047657722,3.92689331511482,3.1425764400377,2.58424628960794,2.71220893811092,3.01186187122321,3.334878082874,1.82892928626426,2.1288399354815,2.13257425083743,2.00976976025717,1.29947711554307
"57",4.1003830616177,2.87791592301967,4.21108105204589,3.37629876833301,4.6159379351796,3.38691466297938,4.78498848410131,3.42211547794637,4.75684439514776,3.31715549001927,3.64801735763692,3.66623765156985
"58",4.31701887969573,4.38042302753045,3.45564098062717,3.5083164605182,4.0933315407774,4.81084282071775,3.69377211543781,3.78166530014588,2.67252599932534,2.35750841367881,4.13376671689345,3.70706484987282
"59",2.94532213143274,3.37228584117656,4.54125784567252,4.28513334945421,3.36730317182691,3.64677352154648,2.33338656416478,2.98823457995467,5.04481370589817,3.87327619132645,2.75607738895164,3.61889610066479
"60",4.04349847497305,4.62625393775767,3.35814788983715,3.5544094388872,4.54099507175308,3.40190296130112,5.11042782847058,4.09282193818069,3.38027964585815,3.05752485091473,3.99335020492208,4.22782053101457
"61",2.66780523667954,3.28347916565343,3.64085049337212,3.46807369632135,3.37913858111021,4.19772563539615,2.34886158183749,2.41476465326054,3.71182153230943,2.39253316780559,2.37951406627556,4.04645153449777
"62",4.10439071309858,3.4899516910219,3.9200473147786,3.63450357108965,3.64729438654602,2.44024747507403,4.24759144175129,3.78220047782259,3.20326701310988,4.13888855455712,3.05420024743598,1.81248448075794
"63",3.47037257003111,3.81611770340478,2.65907657393889,2.32417119622772,2.96229939127467,2.40155429804458,4.50669690092192,4.34332368423577,1.81707644756835,2.47415649789674,2.88236571789215,2.56345912416709
"64",3.5461584024945,3.21667030574965,3.70682602266447,3.13447558369444,3.60237139681834,2.78231167130851,3.27913395419296,2.23367734838745,4.06201726252955,3.66041882580685,3.71450009381275,2.87805085386413
"65",3.96324817382768,3.82194823326918,4.67504504355333,3.62116719914501,3.22455819828582,3.57549229040235,3.11288245827523,3.06916941905188,4.10964202807434,2.74659521126999,2.52875163330103,3.07050437855818
"66",4.19780767311762,3.17287581471422,2.44785597319671,2.4892027938119,3.20219520236539,2.66323373109066,4.50242334039056,2.00672219017914,2.08496323219637,2.07521200883409,2.96481082111444,2.45101794391459
"67",3.3192772285598,4.0127801157245,4.07807399087637,3.79609197271695,3.18601469845911,3.40328668640458,2.96643626441589,4.20912574599945,4.15345722905511,3.84389224834909,3.7801171559976,3.08308024075245
"68",2.8649497716654,3.20828186438872,2.08063175715059,1.19483714663025,1.51097022851764,2.4350519782909,1.94264758861242,3.5816257792825,0.877398999630459,1.08029134186167,1.64154731946449,1.67007925211259
"69",4.8693917287685,4.34999609028408,3.34425745512742,3.08788942675818,3.61324188251266,4.82564279134218,4.24776908708393,1.61232450639595,2.23645061800579,2.42098906309877,2.41958405656817,3.81386305729141
"70",4.41136862712366,3.98069398277854,3.84412180033844,3.5661470230659,4.41890106813394,4.40613028708194,3.9019367985872,3.16673010807651,2.98944098676314,2.47269957390444,3.85609001357068,4.84477141067438
"71",4.37751496929778,4.73708611298173,3.70991103014713,4.78074544464049,4.78888772329786,4.06241308936412,4.44641647442797,5.82286670639303,4.80192950638814,4.84763784461391,5.47101715928311,4.9926842899409
"72",2.99529547683411,3.69392487703346,4.06496944668477,3.70565991789393,4.14724983574332,3.02548791504022,1.97282246532612,3.08384412428888,3.27429993541819,3.32911055945207,3.78185507929989,2.34723012583971
"73",3.26005679527901,3.33807671270007,3.3144769521926,3.22165180865874,3.25257919489974,4.63475298284717,2.96315774322074,2.22762500382307,2.8707683134392,2.34986311384748,2.33559151697332,3.28591779587607
"74",3.29938319108653,3.54259897321089,4.50095351421616,4.65420177922165,3.64482980097667,2.45724186000705,2.92014675004987,3.27549719425058,4.75955596785048,4.33811521636625,3.07185088163591,1.80231704860164
"75",2.78412373337199,3.41239100427824,3.71595021814068,3.62673409409752,3.25644931951893,2.95878532357154,1.63197215075223,3.68676863519855,1.82029029376114,3.51809355315684,2.89034923840779,2.95048322563663
"76",4.15258168088834,3.13511591815332,2.36103301837605,2.41862004146374,3.03062814292916,2.82729983195912,5.06421434184037,3.46873758706641,2.33346972625447,3.17745054127616,3.17073233050861,2.75059821641444
"77",3.44484991228491,3.1148004533733,3.75746418645628,4.66725589277477,4.79460634379577,4.27268376518197,3.99618159985485,3.3745224606883,4.78951181661018,4.9543821023416,4.71720116211091,5.03769917443602
"78",3.14081856171879,3.26215823776816,2.70275771982191,2.83731043725674,3.75280229032046,3.90552876578355,3.83277418576516,3.25511065556979,3.71265481578744,3.26993774883183,3.70085139651333,4.56349596090532
"79",4.16205821319463,3.95570472101121,3.39823001192196,2.61490311046722,3.73079617958756,4.55678107415352,5.84519459249078,4.59889228583583,4.27816586760894,3.41797882762715,5.56440648488579,5.30360304838217
"80",3.51241996795834,3.14941158094404,3.25326995893034,3.260723355223,2.68740839063993,2.19774167991973,2.66608241216846,2.90254415490417,3.32160822203053,2.9903956857849,2.50181364518252,2.29006419585572
"81",3.20762730656333,2.62102794358229,2.95129413565679,3.47345496500387,3.03859166298226,1.96198228794459,4.58587617668922,3.66669077928941,2.66078229581102,4.12769762485401,3.64613267269893,2.33247516505621
"82",3.36752522428354,1.88405137077048,2.23066447340532,1.56835632196365,2.12805132806771,2.96193958528526,4.24434393971038,3.06772433306996,3.45483931313854,1.852936298644,2.96685613003138,4.23248395211096
"83",3.42962468843862,3.14212590540491,3.34234515666194,3.41482024283372,3.06835782050414,2.21958128544817,2.10553876056447,3.16839908605783,3.08724178927378,3.84581437493896,2.71042457958385,1.28093640369599
"84",2.39307847277506,2.62934894330683,2.07918206617368,2.51411159178456,2.22238852456572,1.46868044580968,3.89522851060111,3.15607232115454,2.87132537648165,3.78777452890244,2.56993244246029,1.9657501289751
"85",0.765333821439338,1.07348951016691,3.19844388782547,2.16027008383634,2.53179653102173,2.854627621432,1.70166642399225,1.38563715376642,4.64197803957601,3.02873730267139,3.20676333182551,3.25415817858057
"86",4.10269011749723,2.575342861366,3.02826571525877,3.12217963674125,3.52383037732783,4.64192758118898,2.4741796281538,2.16347580050995,1.92747385508408,2.20781704841701,4.17321129061729,3.14318090111682
"87",5.6764896606666,5.90850590489536,4.1194603329371,4.75387900779787,5.20845070261439,6.13894409362069,4.47761539924961,3.79566262344093,2.93862262117401,5.78965720753384,6.09200726248245,5.53058789902405
"88",4.39253399019377,5.22851483463949,4.69285307533379,5.45977104717578,4.36910803561518,4.7768145948682,4.04771826965411,5.04034452516531,4.28037906597902,5.8567219404263,4.47369679280564,3.94065605706864
"89",3.16101042154901,4.31734354896446,3.2084242948812,3.55223908784147,4.23311203446045,5.02852638385488,3.43686886868647,4.31814816591245,3.65618199252482,3.74728236733724,3.4131777370211,4.78397435130794
"90",2.74102799400541,2.82075227887912,3.78765681702258,3.94739824679975,3.42076160800584,3.25700978710961,3.12334286190503,2.77121540816985,3.9978970272703,3.31341641769677,3.90642624281579,3.81012821423449
"91",3.81496552143137,3.50919229835549,3.18460379369743,4.46145769620571,3.98608379233865,3.75076143154456,1.87534764546245,2.67312507971934,2.38648327193383,3.40452199749081,3.35575877472117,2.8226553519838
"92",3.61213712401005,3.42334318363956,2.68634803209157,2.09676508350853,2.08067052663046,3.6254141220798,3.31761292840421,3.71257002990932,2.44000944654181,2.45707959166813,2.04730621193687,3.46119066360694
"93",4.08883068304038,3.96490959058705,4.77064153978669,3.74921401144002,3.37313328759504,4.56228857566411,3.07208329658845,3.67035707356207,4.17794428533478,3.23114730382106,2.75115803037194,3.64437749809687
"94",5.43676710272889,4.84858991469051,5.44247189383028,5.81295689348252,5.85115649317616,5.21585089553154,5.18662878132702,4.20694018785254,4.97557466634835,5.43737293745349,4.58834976735428,4.27431020738151
"95",2.54481556708176,1.58142135596933,0.974418284548817,1.39800254772829,1.99390917290696,2.52684299656713,3.91354600095146,2.47006822736715,2.02537641127312,2.70338337473627,2.1244151718511,4.21444589267437
"96",2.15738096610744,1.29496451161468,1.73775596431175,3.07954303984927,2.72010807467329,1.46617231770772,2.14802322090832,0.949731442181947,1.58692101221714,2.61893523686791,2.88370392837492,0.788857383676355
"97",3.7014513708433,3.99607102300653,3.34343354258015,2.23573223143218,2.71419413212885,3.56051404708422,4.29673712634633,3.77949215489259,4.61464626173887,3.35873530187531,3.1408740324089,4.24494270340181
"98",2.40062191049953,3.04182235702109,2.40158702825144,2.45014781032335,2.8170378333053,1.47595494914214,3.02564461688293,3.16025029999898,3.29207028876573,2.8487148808071,2.74861155244157,2.25012517166685
"99",3.1217047793825,3.94297247290783,3.61669053016159,4.98546639190274,5.19686393424573,4.13525302361553,3.35698619337823,4.65114013220443,4.05656619049507,5.17635614177877,5.65760162761329,4.06603742185765
"100",3.72040726409089,3.23888116448979,3.08490633018649,3.23128432873881,4.26874448748487,3.60640542793439,3.02247600653486,2.93515374078985,4.45395038424741,2.58616225797144,4.24189184727467,3.37310632205514
"101",4.88324778758047,3.98466627318733,3.30203635212695,4.35038931195283,3.83576383929872,4.2940146668688,5.27119039532344,3.75708476220763,4.45705141129168,4.30400319139726,4.14042844040806,4.61516044863869
"102",4.3238796299412,2.49854992526189,1.9344167996774,2.26588276042341,3.28912095435662,3.2545809302995,3.71888446349384,2.10213569533953,2.25174440838429,2.09986763781151,3.35452880552041,3.0995294735388
"103",3.85155595596063,3.06121440393181,2.84774385517112,3.42468040930538,4.0439150488867,3.46120363034481,3.46538476734615,2.23689669883432,2.51637439288804,2.8990315392161,3.88857872153322,2.85140612295875
"104",2.08762570076773,2.26599642182929,1.2570988589038,2.23013123393995,1.86267812229244,0.410242692962779,2.62997160872614,2.72925447810329,2.0516576220643,2.78834436758913,2.35451627709205,1.52592771616567
"105",6.53482625898558,4.6692194624196,4.45807587484918,4.13930759970305,4.96703856760191,3.46580654381751,6.36809641996161,4.16782991333013,2.41173679034029,3.44594959441109,5.64799209876638,2.34401962134423
"106",4.28625730702379,2.33885974197508,3.14105658069614,3.13847825318678,2.80795223993726,1.83860057530133,3.68456264329567,2.43297340242555,3.41365581400345,2.76332602838713,2.56763907422246,2.41807021769939
"107",3.72679269122179,3.69541411665719,3.99507937162451,3.16181388443003,1.81168263470814,4.37351610166362,2.76205846917802,3.37151567761828,4.61929370103493,3.54010642535568,1.67986985856522,4.74373414974842
"108",5.20399512029392,3.61048059694201,5.11742736835048,4.58705879576246,4.86671035382216,5.56543145429924,4.61825771558083,3.00309384166559,4.73928781292218,4.63739480335655,4.07990384850305,4.62078330410052
"109",6.52758449180697,3.2012170453016,3.62706936176115,5.10253767759101,5.23129707127076,5.69211667438881,6.87331216932883,3.21056524547261,3.36816775874932,4.68831857104878,4.72094041227723,6.26197368443601
"110",2.92922006452461,4.52389821975227,4.46585864864628,3.74041458824896,3.53267545190165,4.12176658977927,3.00046955508478,5.5985813042504,4.9654272831913,4.17330691778603,3.11295752281597,4.05677839109753
"111",2.48125256327596,2.51423396999756,2.85615129369695,2.82045960472787,3.41446040277192,2.65790003352838,3.9699103160284,2.10315212029697,2.62416569810806,2.86148540830381,2.57590538258683,3.56000045936609
"112",3.60941277014869,3.46934764072699,3.54568995804325,3.46832092284221,2.63735809163059,3.440814183192,3.04194706725347,3.21970574196566,4.18704870033052,4.34097638286974,2.16994377180169,3.97222516127607
"113",4.36287199446023,4.92471813925458,3.73072806819958,5.19830506570511,4.76020446008246,3.75065783131215,3.70724124891937,5.01417711557365,5.07980967577927,5.27366416995,4.5979163958957,4.19994718605201
"114",1.44427527316455,0.807731525224936,1.4464724344452,1.82505651261414,1.73788985419428,2.28475130084247,1.7230760218548,1.78595309755016,2.38554677349894,2.26269290786153,1.64749973523052,2.69899410611184
"115",3.68243077229694,4.38940970161581,4.01838887896632,3.77216849310749,4.43167916207717,4.95847731811046,3.7929001194306,4.41931195906833,3.30348407898939,3.66452186251441,4.81824685545879,4.38397371660103
"116",2.69946485246642,2.36018772191876,3.42370415358157,3.36100876501544,3.15364414808182,2.51682443703736,2.93054810586421,2.33404986789411,3.59735185903738,2.976655834222,2.07696917429929,2.70586493937852
"117",4.38762802044936,4.47457618799511,4.1793058788475,3.61366049786955,3.92806313931169,3.72458491423307,4.25248603067596,3.65615136333598,5.17394556936463,3.39164144796364,2.64434531284017,4.21375294369234
"118",2.05212312091367,1.25086359367749,2.20716273561498,2.57101503083159,2.39916089736627,4.01127437842035,2.62016176181358,1.3529982540631,2.71496159820278,3.58343033233161,1.88302277000672,4.15739203442993
"119",2.36793847587721,2.77052231778509,3.79167924464889,2.99089762093007,3.06643336983483,3.3994697018035,2.70758946317884,3.07789543920962,3.52926838872327,2.90347942814872,3.06942599825662,4.45947620905359
"120",5.02124930662353,3.63155857521571,4.04657277936741,4.12526322216621,4.26471676745198,4.33659024065334,4.43306474386453,4.03649960039817,3.69576482352074,2.82723106138872,3.13186699158232,3.96039154454871
"121",4.70493553801766,4.43987158824143,4.60929533775628,4.06902014380791,4.70336613384851,4.95116273907818,3.92597299990902,3.40468445227335,3.5489975784704,3.04979267964126,4.40275880956337,4.31283724233882
"122",4.30831560070141,3.9674943738959,3.50322283953273,2.99514273726076,3.32534201944506,2.58659293376436,2.84257818778666,3.22600362552675,2.59929327351317,2.03675922033901,3.9559613464349,1.91514038097681
"123",2.05347182949535,2.11998617946734,4.06785665915496,2.32186776469562,3.39594282346967,2.93139447237093,1.39090017036331,1.1266823917577,3.06101330786558,1.31783558911072,2.30428022107702,1.59653864429557
"124",2.45303556360957,0.799490349367384,1.46503511869311,2.41875596454384,1.31300745257684,2.37699732401461,3.34146948266672,1.54010381689216,1.94665008665323,2.43646239695645,1.44623106814494,1.61192423890469
"125",4.52601677480398,4.56797672863381,4.79915470357784,5.55372644743864,5.09941010133106,4.21736394890201,4.4210290950284,4.87138985626323,4.25331977643373,5.61319269675983,5.05347597799162,3.93518823223788
"126",4.16925124279607,2.3450110566225,3.08203572514046,2.70042064337806,2.73183363049945,2.64657252474156,3.67550024637067,2.99217409150137,3.5085816124571,3.00793339286589,3.08314291138628,2.96241200513256
"127",3.27271835160407,3.23944797535253,2.17416054235535,3.4972244682669,4.18226910344308,3.58716431725702,4.23907297321986,3.10903391676967,2.34550894116908,3.25099357667702,4.12749316228701,2.82889313782011
"128",3.24449625251965,2.22295881329175,2.64326259196059,2.91000446845396,3.68292859519599,2.46134264840214,2.57740069030081,0.943467862955242,1.87063133235238,2.20136309868218,2.80240914682906,1.82273253441745
"129",3.57672092113464,3.44185568405231,2.70042696625706,3.23176290673941,3.9771444165316,2.76472878235055,3.91222349196755,2.89977400806787,3.37484291424054,3.22632557623815,4.50823988952862,3.89438086816922
"130",4.05409010928354,4.39796800655716,4.43273504327125,6.03116655553834,5.24950920439249,3.97224241179287,3.45478450658138,3.92942094989402,4.31636130517532,5.87200704365961,5.80713468041411,3.4418664109499
"131",2.86779640195259,3.35374101365181,2.37403531481135,4.24521203056629,3.44317792068302,2.49387088710756,2.08277965433348,3.16970010619931,0.992459473553462,3.75233013227804,3.73536538085634,2.12404627282631
"132",3.39968127623225,3.62917877355229,3.35782320541964,3.41273028592004,4.71282276041248,3.74739323064658,4.18880156956365,4.79566737658381,4.37051271059852,4.39784244421703,5.25396383053693,4.66624801246033
"133",3.37818125715685,3.22056269886195,2.57455923555126,2.32804213944285,2.491587697923,2.67197610481271,3.72832058241844,3.01071966100953,2.82238401479307,3.8183081277159,3.4863424687062,3.52921854554022
"134",2.62047971381703,3.13677399476047,2.48397890161909,1.92987146043156,2.85656855318163,3.86526877382377,3.2027134512627,3.37850041243882,3.46235091056067,2.12737193687332,3.38628630063663,4.88657169600718
"135",3.89228087604375,2.04919953648867,1.71327052406185,3.72388419382027,2.43211929224371,3.25016892308653,3.639848252357,2.12147735887191,2.5669488592081,4.47920946679553,2.64076006765001,4.26326722582917
"136",3.03995683831612,3.82204774481692,3.57282255517224,3.91932644188819,3.33210893349583,3.43428622424585,2.72332696116948,3.35420462751075,3.46520575842727,3.61773774411547,3.61804698122692,2.94893304486015
"137",3.32377354984963,3.35417238603447,2.93633913471029,3.27777165185806,2.66344361756511,2.94901432553919,3.32179328931088,5.56479786695635,2.35151301913332,3.53568055988389,3.24688050795551,3.04764117785532
"138",3.19529124518749,3.96114028463714,3.74744579383239,3.60179133548788,4.06803824673551,3.79591641663271,3.65700705552998,3.47163498144064,4.69798959601016,3.99921116337743,3.85547700622336,4.38204020854314
"139",2.59557330314304,3.34544891536205,3.52949118340132,2.12443966233701,2.70960816583647,1.82911354459059,3.12680598570897,3.58299544221851,2.9697635256614,2.16296223602256,2.01428300787845,2.14404446412844
"140",3.29929166481644,3.81682660923475,3.84950453122009,2.66694550627666,3.61604931239555,3.01136909537117,3.31125927382998,3.8043149324612,3.72949975615889,2.56107693876997,3.23517268622902,3.54492120395231
